original_filename,curated_filename,category,description,known_date,known_people,source,original_url,wayback_recovery_url,suitable_for_public_display,identification_research_required,original_path,curated_path,bytes,sha256
gallery-cover-2022.jpg,lodge-room-interior-with-members.jpg,lodge-interior,"Lodge room interior with members assembled around the room in regalia, showing the chequered pavement, the pedestal, the columns and the letter G mounted on the far wall.",,,Archived Carleton Lodge No. 465 website,https://carletonlodge465.com/index.php/photos/img?js=0&format=raw&w=600&h=400&id=5:2022,https://web.archive.org/web/20251010062533id_/https://carletonlodge465.com/index.php/photos/img?js=0&format=raw&w=600&h=400&id=5:2022,yes,yes,history/archive/legacy-owned/originals/lodge-interior/gallery-cover-2022.jpg,history/archive/legacy-owned/curated/lodge-interior/lodge-room-interior-with-members.jpg,39903,ea4dd912478a34333ea0d25ca0054a264a1935f2052cca82143e3ac49bdd559a
the_desk_and_the_north.thumbnail.jpg,lodge-room-the-north.jpg,lodge-interior,"Lodge room, the North: two members in regalia at a desk/pedestal, framed pictures and a large framed item on the wall behind. 100px archived thumbnail — no larger capture exists.",,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/the_desk_and_the_north.thumbnail.jpg,https://web.archive.org/web/20160527130324id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/the_desk_and_the_north.thumbnail.jpg,yes,yes,history/archive/legacy-owned/originals/lodge-interior/the_desk_and_the_north.thumbnail.jpg,history/archive/legacy-owned/curated/lodge-interior/lodge-room-the-north.jpg,2767,5d5ddf2b964254116b7d7d9545890687391c54cf835d0336a60b79883606af79
the_lights.thumbnail.jpg,lodge-room-the-lesser-lights.jpg,lodge-interior,"Lodge room showing the three turned wooden columns carrying the lesser lights, the pedestal with red cushion, and the chequered mosaic pavement. 100px archived thumbnail.",,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/the_lights.thumbnail.jpg,https://web.archive.org/web/20150826033638id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/the_lights.thumbnail.jpg,yes,yes,history/archive/legacy-owned/originals/lodge-interior/the_lights.thumbnail.jpg,history/archive/legacy-owned/curated/lodge-interior/lodge-room-the-lesser-lights.jpg,3694,b58f117702efbb5efea69e1aa8720749d6698cf78ff3cc49a6db343be55b3c4b
the_south.thumbnail.jpg,lodge-room-the-south.jpg,lodge-interior,"Lodge room, the South: a member in regalia standing at a pedestal beside a tall staff/column, with a wall hanging behind. 100px archived thumbnail.",,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/the_south.thumbnail.jpg,https://web.archive.org/web/20160527180722id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/the_south.thumbnail.jpg,yes,yes,history/archive/legacy-owned/originals/lodge-interior/the_south.thumbnail.jpg,history/archive/legacy-owned/curated/lodge-interior/lodge-room-the-south.jpg,2646,230cfc813065f41534b323ecc0bbe66a0620c19e044f01ae36858b4d4e402248
the_west.thumbnail.jpg,lodge-room-the-west.jpg,lodge-interior,"Lodge room, the West: three members in regalia standing behind a wooden pedestal, framed pictures and a wall clock behind. 100px archived thumbnail.",,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/the_west.thumbnail.jpg,https://web.archive.org/web/20150826073212id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/the_west.thumbnail.jpg,yes,yes,history/archive/legacy-owned/originals/lodge-interior/the_west.thumbnail.jpg,history/archive/legacy-owned/curated/lodge-interior/lodge-room-the-west.jpg,2959,a2a683c79e5790b6abe0833a1536505076a496bfea237e892bd9c293373dabb5
the_worshipful_master.thumbnail.jpg,lodge-room-worshipful-masters-station.jpg,lodge-interior,"Lodge room, the Worshipful Master's station: a member in Master's regalia standing before the blue hanging and framed items of the East. 100px archived thumbnail.",,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/the_worshipful_master.thumbnail.jpg,https://web.archive.org/web/20150826071225id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/the_worshipful_master.thumbnail.jpg,yes,yes,history/archive/legacy-owned/originals/lodge-interior/the_worshipful_master.thumbnail.jpg,history/archive/legacy-owned/curated/lodge-interior/lodge-room-worshipful-masters-station.jpg,2777,1890615641b1a7090bf12b5f5e4ea6157d52ee31f5669481f9cd08cee3e5a26f
cb_ba_pt_st.thumbnail.jpg,,lodge-meetings-visits,Officers seated in the Lodge room in regalia beside the panelled woodwork. Filename is an unexplained abbreviation. 100px thumbnail.,,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/cb_ba_pt_st.thumbnail.jpg,https://web.archive.org/web/20150826032341id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/cb_ba_pt_st.thumbnail.jpg,yes,yes,history/archive/legacy-owned/originals/lodge-meetings-visits/cb_ba_pt_st.thumbnail.jpg,,2681,7564384802fcc63114681d97faf934c15c4485ec330720707cfcb5667fa8da81
dscn0040.thumbnail.jpg,,lodge-meetings-visits,Members assembled in regalia in the Lodge room. 100px archived thumbnail; detail is limited.,,,Archived Carleton Lodge No. 465 website,http://carletonlodge465.com/sites/carletonlodge465.com/files/images/dscn0040.thumbnail.jpg,https://web.archive.org/web/20150825230644id_/http://carletonlodge465.com/sites/carletonlodge465.com/files/images/dscn0040.thumbnail.jpg,yes,yes,history/archive/legacy-owned/originals/lodge-meetings-visits/dscn0040.thumbnail.jpg,,1897,0720c58d25612fba619a68b8c560bedffc6cbd08e0cc50757eb10bacd98d2bd6
dscn0041.thumbnail.jpg,,lodge-meetings-visits,Members assembled in regalia in the Lodge room. 100px archived thumbnail; detail is limited.,,,Archived Carleton Lodge No. 465 website,http://carletonlodge465.com/sites/carletonlodge465.com/files/images/dscn0041.thumbnail.jpg,https://web.archive.org/web/20150825230504id_/http://carletonlodge465.com/sites/carletonlodge465.com/files/images/dscn0041.thumbnail.jpg,yes,yes,history/archive/legacy-owned/originals/lodge-meetings-visits/dscn0041.thumbnail.jpg,,1680,89726b504dcdd6261c35766606cf8811c9c8316644e274e085b79dbe87374997
dscn1887.thumbnail.jpg,,lodge-meetings-visits,Members assembled in regalia in the Lodge room. 100px archived thumbnail; detail is limited.,,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/dscn1887.thumbnail.jpg,https://web.archive.org/web/20150826093548id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/dscn1887.thumbnail.jpg,yes,yes,history/archive/legacy-owned/originals/lodge-meetings-visits/dscn1887.thumbnail.jpg,,1763,970e5b6eda1f77ee8d3bcf1903a80eb7bb0cd8b2918fe2f2fc0d934eedefbb4f
dscn1890.thumbnail.jpg,,lodge-meetings-visits,Members assembled in regalia in the Lodge room. 100px archived thumbnail; detail is limited.,,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/dscn1890.thumbnail.jpg,https://web.archive.org/web/20150826070931id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/dscn1890.thumbnail.jpg,yes,yes,history/archive/legacy-owned/originals/lodge-meetings-visits/dscn1890.thumbnail.jpg,,1819,3e518383b3ba7533bc21a5a78a555dd3843aab47390d0cca4d5eeda8e82e0a52
dscn1891.thumbnail.jpg,,lodge-meetings-visits,Members assembled in regalia in the Lodge room. 100px archived thumbnail; detail is limited.,,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/dscn1891.thumbnail.jpg,https://web.archive.org/web/20150826070639id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/dscn1891.thumbnail.jpg,yes,yes,history/archive/legacy-owned/originals/lodge-meetings-visits/dscn1891.thumbnail.jpg,,1809,d5c03863dea35d7738f51771f601d3eac33c3f5e0e4a9ba371558a6851fedeee
dscn1893.thumbnail.jpg,,lodge-meetings-visits,Members assembled in regalia in the Lodge room. 100px archived thumbnail; detail is limited.,,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/dscn1893.thumbnail.jpg,https://web.archive.org/web/20150826075732id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/dscn1893.thumbnail.jpg,yes,yes,history/archive/legacy-owned/originals/lodge-meetings-visits/dscn1893.thumbnail.jpg,,1980,965affda0eba73d1aaa489cd59c7d925df5c5b6291316df540367d6a9e826763
gallery-cover-2025.jpg,,lodge-meetings-visits,"Group of members and guests, some in Highland dress, standing behind a draped table in a red-curtained room. Venue and occasion are not established.",,,Archived Carleton Lodge No. 465 website,https://carletonlodge465.com/index.php/photos/img?js=0&format=raw&w=600&h=400&id=8:2025,https://web.archive.org/web/20251010055254id_/https://carletonlodge465.com/index.php/photos/img?js=0&format=raw&w=600&h=400&id=8:2025,yes,yes,history/archive/legacy-owned/originals/lodge-meetings-visits/gallery-cover-2025.jpg,,33708,8d2da07cbf52e2e3e3f11003080ccfb33489418afdcbaf8d0d0a435f7af7ff8e
img_0067m.jpg,lodge-assembly-panorama-2014-10-25.jpg,lodge-meetings-visits,Wide panoramic group photograph (1794x768) of members and visiting dignitaries in Grand Lodge regalia assembled in the Lodge room. The framed Lodge charter/warrant and a bronze memorial plaque are visible on the wall behind.,2014-10-25 (EXIF DateTimeOriginal),,Archived Carleton Lodge No. 465 website,http://carletonlodge465.com/sites/carletonlodge465.com/files/images/img_0067m.jpg,https://web.archive.org/web/20150825233730id_/http://carletonlodge465.com/sites/carletonlodge465.com/files/images/img_0067m.jpg,yes,yes,history/archive/legacy-owned/originals/lodge-meetings-visits/img_0067m.jpg,history/archive/legacy-owned/curated/lodge-meetings-visits/lodge-assembly-panorama-2014-10-25.jpg,525430,baff453120eaa12fb5705efd05cefbf2aeaf0cc566c34722411b1390cf301e9d
img_0067m.preview.jpg,,lodge-meetings-visits,640x274 derivative of img_0067m.jpg. Superseded by the full-resolution original.,2014-10-25 (EXIF DateTimeOriginal),,Archived Carleton Lodge No. 465 website,http://carletonlodge465.com/sites/carletonlodge465.com/files/images/img_0067m.preview.jpg,https://web.archive.org/web/20150802225626id_/http://carletonlodge465.com/sites/carletonlodge465.com/files/images/img_0067m.preview.jpg,yes,no,history/archive/legacy-owned/originals/lodge-meetings-visits/img_0067m.preview.jpg,,46023,dcc8b714c02f5619d98befdb8917a5b9b4febc39bbd0f7896b690be2c238f756
visiting_from_the_valley.thumbnail.jpg,visiting-brethren-from-the-valley.jpg,lodge-meetings-visits,"Several visitors seated in the Lodge room wearing wide-brimmed hats and regalia. Filename indicates a visitation described on the legacy site as ""visiting from the valley"". 100px thumbnail.",,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/visiting_from_the_valley.thumbnail.jpg,https://web.archive.org/web/20150826071214id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/visiting_from_the_valley.thumbnail.jpg,yes,yes,history/archive/legacy-owned/originals/lodge-meetings-visits/visiting_from_the_valley.thumbnail.jpg,history/archive/legacy-owned/curated/lodge-meetings-visits/visiting-brethren-from-the-valley.jpg,2701,46e173fc32cb49e22134a44eda24312bf72644e80c39ab1daf6a138bb504ac22
EagleGoldTrans190.gif,,logos-legacy-graphics,"Double-headed eagle emblem with the motto ""DEUS MEUMQUE JUS"" — the device of the Ancient and Accepted Scottish Rite. THIRD-PARTY EMBLEM: this is the mark of another Masonic body, not a Carleton Lodge asset. The Lodge's ownership warrant does not extend to it.",,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/EagleGoldTrans190.gif,https://web.archive.org/web/20150826205051id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/EagleGoldTrans190.gif,no,yes,history/archive/legacy-owned/originals/logos-legacy-graphics/EagleGoldTrans190.gif,,8429,00949d9c54d46c2076c1297717204b1e8a7b22e38b58498bc796e262b84d2e87
Leaf_SC_200W.gif,,logos-legacy-graphics,Red maple leaf charged with a square and compasses and the letter G. Generic Canadian Masonic device carried on the legacy site; origin and rights not established.,,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/Leaf_SC_200W.gif,https://web.archive.org/web/20150826204528id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/Leaf_SC_200W.gif,no,yes,history/archive/legacy-owned/originals/logos-legacy-graphics/Leaf_SC_200W.gif,,10070,2583a3a148330b4f4722b0213c1187c408efcf5dd10529b1751b1c4237a2e064
Lodge-Logo.jpg,carleton-masonic-lodge-logo-banner.jpg,logos-legacy-graphics,"Legacy site banner logo: ""Carleton Masonic Lodge, No. 465 A.F. & A.M., Grand Lodge of Canada in the Province of Ontario"" with a pillared Masonic device at left.",,,Archived Carleton Lodge No. 465 website,https://carletonlodge465.com/images/site/Lodge-Logo.jpg,https://web.archive.org/web/20240901171656id_/https://carletonlodge465.com/images/site/Lodge-Logo.jpg,yes,no,history/archive/legacy-owned/originals/logos-legacy-graphics/Lodge-Logo.jpg,history/archive/legacy-owned/curated/logos-legacy-graphics/carleton-masonic-lodge-logo-banner.jpg,39802,4bba25299f1395d7f5882180a8924fe37804a7430c2555474187993fa72820d1
Shriners_0.png,,logos-legacy-graphics,"Scimitar, crescent and sphinx-head emblem of the Shriners. THIRD-PARTY EMBLEM: the mark of another organisation, not a Carleton Lodge asset.",,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/Shriners_0.png,https://web.archive.org/web/20150826201327id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/Shriners_0.png,no,yes,history/archive/legacy-owned/originals/logos-legacy-graphics/Shriners_0.png,,28607,5651d44c663742defae59d0dfc6580143c52fc0da47e274b4c3c7dfcf39cf368
York_Rite.gif,,logos-legacy-graphics,"Composite roundel of the York Rite bodies. THIRD-PARTY EMBLEM: the mark of another Masonic body, not a Carleton Lodge asset.",,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/York_Rite.gif,https://web.archive.org/web/20150826200308id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/York_Rite.gif,no,yes,history/archive/legacy-owned/originals/logos-legacy-graphics/York_Rite.gif,,10512,d244bbf4631eb36a0fc3f1d66944ae211fa876f4ccd43e5f89607dd36551e691
background_headerstrip.jpg,,logos-legacy-graphics,"Legacy site header background: a heavily blurred and stretched 2560x188 crop of a group photograph, used as a decorative backdrop. No usable detail.",,,Archived Carleton Lodge No. 465 website,https://carletonlodge465.com/images/site/background_headerstrip.jpg,https://web.archive.org/web/20240901010754id_/https://carletonlodge465.com/images/site/background_headerstrip.jpg,yes,no,history/archive/legacy-owned/originals/logos-legacy-graphics/background_headerstrip.jpg,,45291,66ef47b4781c85ee46cee74d49abf6e2da5fee93563bd5075c7f787551ef1563
carleton-lodge-logo.png,carleton-masonic-lodge-logo.png,logos-legacy-graphics,"Legacy site wordmark: ""Carleton Masonic Lodge, No. 465 A.F. & A.M., Grand Lodge of Canada in the Province of Ontario — Instituted January 12, 1904"", with a maple leaf at left and a pillared Masonic device at right. Largest and cleanest logo recovered (1158x262, PNG).",,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/carleton-lodge-logo.png,https://web.archive.org/web/20110201132028id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/carleton-lodge-logo.png,yes,no,history/archive/legacy-owned/originals/logos-legacy-graphics/carleton-lodge-logo.png,history/archive/legacy-owned/curated/logos-legacy-graphics/carleton-masonic-lodge-logo.png,77972,1b6822d36ec39cc1f96bf70603b797190b4783c4910123a9da6e9fcf131de761
gallery-cover-2018.jpg,,logos-legacy-graphics,"Plain black-on-white square and compasses with the letter G. A generic Masonic device, not specific to Carleton Lodge.",,,Archived Carleton Lodge No. 465 website,https://carletonlodge465.com/index.php/photos/img?js=0&format=raw&w=600&h=400&id=1:2018,https://web.archive.org/web/20251009174221id_/https://carletonlodge465.com/index.php/photos/img?js=0&format=raw&w=600&h=400&id=1:2018,yes,no,history/archive/legacy-owned/originals/logos-legacy-graphics/gallery-cover-2018.jpg,,24998,41cdf591a479074c5b63d6407352dfa1a2ea08436efa0d78eca72c5b8a495275
gcStar.gif,,logos-legacy-graphics,"Five-pointed star emblem of the Order of the Eastern Star. THIRD-PARTY EMBLEM: the mark of another organisation, not a Carleton Lodge asset.",,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/gcStar.gif,https://web.archive.org/web/20150826200458id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/gcStar.gif,no,yes,history/archive/legacy-owned/originals/logos-legacy-graphics/gcStar.gif,,8712,202042baaa4de72cce22aca024045ba48acc0dae1fbbfa0162d1bb88e23726bd
headerstrip.jpg,,logos-legacy-graphics,"Legacy site header strip: a narrow letterboxed crop of a group photograph of members in regalia in the Lodge room, used as a decorative page banner.",,,Archived Carleton Lodge No. 465 website,https://carletonlodge465.com/images/site/headerstrip.jpg,https://web.archive.org/web/20240901010657id_/https://carletonlodge465.com/images/site/headerstrip.jpg,yes,no,history/archive/legacy-owned/originals/logos-legacy-graphics/headerstrip.jpg,,66150,47b3fe566f8dc67942c6b793649d537562c93278c4879490313af750176e8e56
smilebox_2360079861.jpg,santa-parade-float-carleton-lodge.jpg,parades,"Carleton Lodge parade float on a snowy road: a red-canopied flatbed trailer with a decorated Christmas tree, candy canes, tinsel and a Santa figure, carrying riders in winter clothing. The banner reads ""CARLETON MASONIC LODGE No. 465 Carp Ont — www.CarletonLodge465.com — 2B1-ASK1"" beside a maple-leaf square-and-compasses emblem.",,,Archived Carleton Lodge No. 465 website,http://carletonlodge465.com/sites/carletonlodge465.com/files/images/smilebox_2360079861.jpg,https://web.archive.org/web/20150826035034id_/http://carletonlodge465.com/sites/carletonlodge465.com/files/images/smilebox_2360079861.jpg,yes,yes,history/archive/legacy-owned/originals/parades/smilebox_2360079861.jpg,history/archive/legacy-owned/curated/parades/santa-parade-float-carleton-lodge.jpg,264252,59ffaae284bb04b0ff12815b0d5385d47e1169f8bf572aa74c8a5c1d32af8299
smilebox_2360079861.preview.jpg,,parades,640x426 derivative of smilebox_2360079861.jpg. Superseded by the larger original.,,,Archived Carleton Lodge No. 465 website,http://carletonlodge465.com/sites/carletonlodge465.com/files/images/smilebox_2360079861.preview.jpg,https://web.archive.org/web/20150802230114id_/http://carletonlodge465.com/sites/carletonlodge465.com/files/images/smilebox_2360079861.preview.jpg,yes,no,history/archive/legacy-owned/originals/parades/smilebox_2360079861.preview.jpg,,62125,a44d1426c2d31e1c2963fba739436fea41c0a2e06133866ad080368b6109ebd4
wc_parade-1b.thumbnail.jpg,west-carleton-parade-01.jpg,parades,"Parade float decorated with garlands and figures, carrying riders in Santa hats, with a banner along the side. 100px archived thumbnail.",,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/wc_parade-1b.thumbnail.jpg,https://web.archive.org/web/20150826010422id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/wc_parade-1b.thumbnail.jpg,yes,yes,history/archive/legacy-owned/originals/parades/wc_parade-1b.thumbnail.jpg,history/archive/legacy-owned/curated/parades/west-carleton-parade-01.jpg,3447,93c16d314652349076ba980159d2e7f78d23a598980611aeef41c2add3c9f7ef
wc_parade-2.thumbnail.jpg,west-carleton-parade-02.jpg,parades,"Parade float towed by a pickup truck along a snowy street, with spectators on the roadside. 100px archived thumbnail.",,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/wc_parade-2.thumbnail.jpg,https://web.archive.org/web/20150826010352id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/wc_parade-2.thumbnail.jpg,yes,yes,history/archive/legacy-owned/originals/parades/wc_parade-2.thumbnail.jpg,history/archive/legacy-owned/curated/parades/west-carleton-parade-02.jpg,2409,8c65f6c3f62d1ff49188fce11f259944abf0712af18a6721d1cf98263a1e2c3f
wc_parade-3.thumbnail.jpg,west-carleton-parade-03.jpg,parades,Riders on the float in Santa hats and winter clothing waving to the crowd. 100px thumbnail.,,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/wc_parade-3.thumbnail.jpg,https://web.archive.org/web/20150826010427id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/wc_parade-3.thumbnail.jpg,yes,yes,history/archive/legacy-owned/originals/parades/wc_parade-3.thumbnail.jpg,history/archive/legacy-owned/curated/parades/west-carleton-parade-03.jpg,3697,616f2d53c303cc192d18af9311a37c01c6589dfd4220aeaea524b333c9c88946
wc_parade-4.thumbnail.jpg,west-carleton-parade-04.jpg,parades,Float seen from the side with the Lodge banner legible along the trailer. 100px thumbnail.,,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/wc_parade-4.thumbnail.jpg,https://web.archive.org/web/20150826005813id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/wc_parade-4.thumbnail.jpg,yes,yes,history/archive/legacy-owned/originals/parades/wc_parade-4.thumbnail.jpg,history/archive/legacy-owned/curated/parades/west-carleton-parade-04.jpg,2826,e3921e845285d3eacbf4ff59a00220000e872d4285a845d2b002c517ebd4542b
wc_parade-5.thumbnail.jpg,west-carleton-parade-05.jpg,parades,Decorated float with Santa and Mrs Claus figures and children aboard. 100px thumbnail.,,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/wc_parade-5.thumbnail.jpg,https://web.archive.org/web/20150826005507id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/wc_parade-5.thumbnail.jpg,yes,yes,history/archive/legacy-owned/originals/parades/wc_parade-5.thumbnail.jpg,history/archive/legacy-owned/curated/parades/west-carleton-parade-05.jpg,3410,e8d7b218b58737c04b70b7aa51cd098eca528c661d5d7ed81b93cdb3894a450c
wc_parade-6.thumbnail.jpg,west-carleton-parade-06.jpg,parades,Two men in winter coats standing beside the float and tow vehicle before the parade. 100px thumbnail.,,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/wc_parade-6.thumbnail.jpg,https://web.archive.org/web/20150826010010id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/wc_parade-6.thumbnail.jpg,yes,yes,history/archive/legacy-owned/originals/parades/wc_parade-6.thumbnail.jpg,history/archive/legacy-owned/curated/parades/west-carleton-parade-06.jpg,2922,700073490d9866bf077d7fe7d146a1fbb676cf82c847c5dffe9af9b4095b2c1a
2014_wm_photo_small.jpg,worshipful-master-2014.jpg,people-past-masters,"Formal portrait of the Worshipful Master in Master's collar, jewel and apron against a plain backdrop.",2014 (filename); EXIF DateTimeOriginal 2014-08-14,Worshipful Master for 2014 — name not established by the archived material.,Archived Carleton Lodge No. 465 website,http://carletonlodge465.com/sites/carletonlodge465.com/files/images/2014_wm_photo_small.jpg,https://web.archive.org/web/20141219225546id_/http://carletonlodge465.com/sites/carletonlodge465.com/files/images/2014_wm_photo_small.jpg,yes,yes,history/archive/legacy-owned/originals/people-past-masters/2014_wm_photo_small.jpg,history/archive/legacy-owned/curated/people-past-masters/worshipful-master-2014.jpg,84261,30a41465520451c010d68c15a7fa6dabaabeb857ddb53083fb62f4954e3c07d4
dscn1896.thumbnail.jpg,,people-past-masters,"Two members in regalia side by side, one wearing a Grand Lodge collar with jewels. 100px thumbnail.",,,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/dscn1896.thumbnail.jpg,https://web.archive.org/web/20150826071444id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/dscn1896.thumbnail.jpg,yes,yes,history/archive/legacy-owned/originals/people-past-masters/dscn1896.thumbnail.jpg,,2415,b328e623114333208fabbe73ac1fad59a91048a176a6e1ad023bf04e5a61e91c
dscn1898-sm.jpg,member-with-gavel.jpg,people-past-masters,"A member in Master's collar and jewel holding a gavel, photographed against a light wall.",EXIF DateTimeOriginal 2013-06-27,Name not established.,Archived Carleton Lodge No. 465 website,http://carletonlodge465.com/sites/carletonlodge465.com/files/images/dscn1898-sm.jpg,https://web.archive.org/web/20140518211838id_/http://carletonlodge465.com/sites/carletonlodge465.com/files/images/dscn1898-sm.jpg,yes,yes,history/archive/legacy-owned/originals/people-past-masters/dscn1898-sm.jpg,history/archive/legacy-owned/curated/people-past-masters/member-with-gavel.jpg,71204,ef33a97d357105aa7c5807a77b0365b4a482e92b5d1ba5042d33ab506a7c34bf
rwbro_ray_grant.thumbnail.jpg,rw-bro-ray-grant.jpg,people-past-masters,A member in Grand Lodge regalia standing in the Lodge room holding a case or presentation. 100px archived thumbnail.,,Filename identifies the subject as RW Bro Ray Grant; the identification comes from the legacy filename and has not been independently confirmed.,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/rwbro_ray_grant.thumbnail.jpg,https://web.archive.org/web/20150826034554id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/rwbro_ray_grant.thumbnail.jpg,yes,yes,history/archive/legacy-owned/originals/people-past-masters/rwbro_ray_grant.thumbnail.jpg,history/archive/legacy-owned/curated/people-past-masters/rw-bro-ray-grant.jpg,2384,df6939927904a53006a92ae3c800819d6377c5f30595b07fbf43ae137e62890c
wm_blog_small.jpg,worshipful-master-in-chair.jpg,people-past-masters,"Worshipful Master seated in the carved wooden Master's chair, in collar and jewel, with papers on the pedestal before him. The chair's carved crest and finials are clearly visible.",EXIF DateTimeOriginal 2011-01-27,Name not established by the archived material.,Archived Carleton Lodge No. 465 website,http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/wm_blog_small.jpg,https://web.archive.org/web/20110201132100id_/http://www.carletonlodge465.com/sites/carletonlodge465.com/files/images/wm_blog_small.jpg,yes,yes,history/archive/legacy-owned/originals/people-past-masters/wm_blog_small.jpg,history/archive/legacy-owned/curated/people-past-masters/worshipful-master-in-chair.jpg,15080,12ad01b7b37d77ef046700a504e93e8e49b647d599a3a22a704c3c4b92cea4a5
freedomisnotfree_mod.jpg,cornerstone-time-capsule-2016-05-28.jpg,remembrance,"Close photograph of the engraved granite cornerstone, suspended on a lifting ring. Inscription reads: ""CARLETON LODGE No. 465 / A.F. & A.M. G.R.C. IN ON."" above a square and compasses with G, then ""CEMENTING OUR BROTHERLY LOVE WITH THOSE FROM WEST CARLETON WHO DIED TO REMIND US 'FREEDOM IS NOT FREE' / Cornerstone & Time Capsule Laid A.L. 6016 May 28 2016 A.D.""",2016-05-28 (from the inscription),,Archived Carleton Lodge No. 465 website,https://carletonlodge465.com/images/site/freedomisnotfree_mod.jpg,https://web.archive.org/web/20240901003232id_/https://carletonlodge465.com/images/site/freedomisnotfree_mod.jpg,yes,no,history/archive/legacy-owned/originals/remembrance/freedomisnotfree_mod.jpg,history/archive/legacy-owned/curated/remembrance/cornerstone-time-capsule-2016-05-28.jpg,195315,ff5d7d1f4d8727d6720691a5dc281c52b43a24ebf5c26dd87486b7887ac59597
